ID,Transect,Plot,obs,time,elapsed,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,
n3,north,3,31,1654190551,3248.5,y,6/2/2022,20220602 11:22:30,11:22:30,15,1654190543,0.001689094,1.689093949,11.98662442,413.6588333,249.1664506,21.21586364,35.22195456,0.124291622,3.196502216,0.121667817,0.076273511,160.1783539,22.40797893,22.57530667,2.74805068,60.3692231,1.596118914,2.6439282,1.151931766,-74.48904315,-109.3587852,-7.038748523,-30.70822299,0,0,1,0,45758.2171,900.0046333,765.6429767,0.850710039,0.177975033,3,0.5,0: Broadleaf,2,1654190543,413.6588333,420.0015333,18.74537333,17.91665333,410.1662,18.63350667,599.9968333,85.04740667,0.099945987,21.94071667,22.57530667,999.9,0,0,10003.68067,273.0303333,1.551553333,-6.342711333,421.5610333,427.6638,0.828732867,420.0015333,17.91665333,1.594244667,1.523764333,13.9033,13.20872667,900.0046333,0.642999667,0.357000367,26,15031.80333,1654190134,11:15:34,1654190134,1654190134,7,-0.079,-0.004,3.493,0.099,420,18,0.72,0.13,-6.32164375,-0.429623752,0.05188397,0,0.827012125,0.031455073,0.00310874,1,1,2,2-Jan,3.23609,2.78142,0.0820495,0.0846489,0.0860532,0.0851124,23368.3,22986,24464.9,22362.2,33027.6,26098.6,39972.9,30967.1,2.22623,2.30345,0.0241064,0,22.1731,999.9,62.8,24.6,22.9249,63.344,14.4591,2,-0.183946,1.67516,20.3675,5.23406,11.9381,4.97945,3.282,679.7,932.6,162.3,97.6,4.97163,1.86127,1.86676,1.85791,1.86249,1.86309,1.86387,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.493,0.1121,3.344061931,0.000678439,-9.11E-07,3.42E-10,0.00065834,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,7,6.9,1.35254,2.38281,2.15088,2.76611,2.15088,2.3645,28.8802,13.7118,19,620.401,713.191,19.9996,24.8865,30,24.8947,24.8831,27.0947,24.0949,0,20,420,17.8722,101.102,101.577,
n3,north,3,32,1654190640,3338,y,6/2/2022,20220602 11:24:00,11:24:00,15,1654190632,0.001807217,1.807217171,11.48337678,413.8923667,272.7778224,23.22661846,35.24230819,0.140094429,3.195736625,0.136769847,0.085773284,106.7855205,21.93747984,22.14553,2.677149612,60.31914396,1.580161753,2.61966873,1.096987859,-79.69827725,-61.30084142,-3.934865485,-38.14846368,0,0,1,0,45767.45461,600.0022333,510.4279491,0.850710082,0.177975205,3,0.5,0: Broadleaf,2,1654190632,413.8923667,420.0081,18.55772,17.67087333,410.3999333,18.44969667,599.9952667,85.04849333,0.099992187,21.78972667,22.14553,999.9,0,0,10000.31233,183.9267,1.486387,-6.115592333,421.7186333,427.5635,0.886851433,420.0081,17.67087333,1.578306333,1.502881,13.7486,12.99747,600.0022333,0.642997267,0.357002733,26,10021.15333,1654190134,11:15:34,1654190134,1654190134,7,-0.079,-0.004,3.493,0.099,420,18,0.72,0.13,-6.1178905,0.011730957,0.028022678,1,0.88089105,0.09404391,0.02000212,1,2,2,2-Feb,3.23607,2.78124,0.082098,0.0846616,0.0852884,0.084189,23368.8,22987.3,24466.5,22363.6,33057.5,26126.9,39975.3,30969.2,2.22652,2.30275,0.00894815,0,21.9828,999.9,62.8,24.6,22.9267,63.284,14.6194,2,-0.18734,1.53925,20.3714,5.22672,11.9381,4.9785,3.28128,682.2,943.9,162.3,97.6,4.97163,1.86127,1.86676,1.85791,1.8625,1.86304,1.86391,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.492,0.1071,3.344061931,0.000678439,-9.11E-07,3.42E-10,0.00065834,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,8.4,8.4,1.35254,2.38525,2.14966,2.76611,2.15088,2.34985,28.9859,13.6942,19,620.115,711.832,19.9963,24.8606,29.9997,24.8506,24.8312,27.0898,25.2707,0,20,420,17.6816,101.109,101.584,
n3,north,3,33,1654190720,3418,y,6/2/2022,20220602 11:25:20,11:25:20,15,1654190712,0.001802407,1.802407362,10.23725949,414.5104516,292.4193431,24.90135689,35.29818713,0.14559071,3.196117369,0.142004161,0.089067479,71.19023842,21.5851681,21.79662581,2.620772947,60.38228709,1.56648825,2.594284392,1.054284698,-79.48616467,-28.6388807,-1.833347344,-38.76815429,0,0,1,0,45799.4512,400.0012581,340.2850761,0.850710015,0.177975036,3,0.5,0: Broadleaf,2,1654190712,414.5104516,420.0025806,18.39544194,17.51082581,411.0177742,18.29072258,600.0064516,85.05632258,0.100003374,21.63041935,21.79662581,999.9,0,0,10001.00323,123.6373548,1.573757419,-5.492105161,422.2784516,427.488129,0.884613742,420.0025806,17.51082581,1.564648065,1.489406452,13.61497742,12.85983548,400.0012581,0.642999516,0.357000484,25.63037419,6680.777097,1654190134,11:15:34,1654190134,1654190134,7,-0.079,-0.004,3.493,0.099,420,18,0.72,0.13,-5.501703,0.009270394,0.03762612,1,0.877474875,0.019086585,0.023070087,1,2,2,2-Feb,3.2361,2.78118,0.082219,0.0846842,0.0847886,0.0837152,23370.5,22989.9,24471.2,22366.4,33081.8,26143.6,39982.7,30973,2.22787,2.30387,-0.000238419,0,21.7988,999.9,62.7,24.7,23.0239,63.5941,14.5793,2,-0.195252,1.34176,20.3761,5.23361,11.9381,4.97925,3.282,684.6,955.5,162.3,97.7,4.97163,1.86128,1.86676,1.85791,1.86249,1.86309,1.86392,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.493,0.1038,3.344061931,0.000678439,-9.11E-07,3.42E-10,0.00065834,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,9.8,9.8,1.35254,2.38037,2.15088,2.76611,2.15088,2.35474,29.0494,13.6855,19,620.23,711.77,19.9988,24.7729,29.9996,24.7736,24.7534,27.0866,25.8587,0,20,420,17.4909,101.128,101.597,
n3,north,3,34,1654190808,3505.5,y,6/2/2022,20220602 11:26:47,11:26:47,15,1654190800,0.001638555,1.638554962,6.922231033,416.1896,326.0919555,27.76941392,35.4419699,0.136440304,3.195013243,0.133284092,0.08358005,35.59533018,21.27744574,21.47425667,2.569610394,60.23096949,1.548010856,2.570124422,1.021599538,-72.2602738,0.562681876,0.035946011,-36.06631574,0,0,1,0,45802.73726,200.0021333,170.143795,0.850709901,0.177974753,3,0.5,0: Broadleaf,2,1654190800,416.1896,419.9917,18.17805333,17.37366667,412.6968333,18.07768,599.9984667,85.05824667,0.099983857,21.47752333,21.47425667,999.9,0,0,9996.104333,62.32771667,1.702412667,-3.802046333,423.8952333,427.4174667,0.804371633,419.9917,17.37366667,1.546194,1.477774333,13.43276667,12.74011667,200.0021333,0.6430033,0.3569967,25,3340.422,1654190134,11:15:34,1654190134,1654190134,7,-0.079,-0.004,3.493,0.099,420,18,0.72,0.13,-3.805289268,0.060951429,0.017147103,1,0.80892439,-0.07820122,0.007941698,1,2,2,2-Feb,3.23638,2.78132,0.0824937,0.0847085,0.0842178,0.0833023,23368.2,22992.9,24475.7,22369.6,33108.4,26158.9,39989.7,30977.2,2.22922,2.30485,-0.00711903,0,21.5848,999.9,62.5,24.8,23.0853,63.2941,14.6554,2,-0.203877,1.28644,20.3787,5.23077,11.9381,4.9791,3.282,687,967.4,162.3,97.7,4.97168,1.86128,1.86676,1.85793,1.8625,1.86308,1.86392,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.493,0.1002,3.344061931,0.000678439,-9.11E-07,3.42E-10,0.00065834,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,11.2,11.2,1.35132,2.38037,2.14966,2.76733,2.15088,2.36084,29.1342,13.6767,19,620.11,711.337,19.9987,24.6589,29.9997,24.6765,24.6589,27.0844,26.421,0,20,420,17.3571,101.146,101.611,
n3,north,3,35,1654190877,3574.6,y,6/2/2022,20220602 11:27:56,11:27:56,15,1654190869,0.001641131,1.641130698,3.586099568,417.8771667,368.266482,31.36031656,35.58499313,0.139285547,3.195074729,0.135998097,0.085287712,17.79818617,21.07144066,21.29369667,2.541337907,60.25301606,1.538342666,2.553138029,1.00299524,-72.37386377,13.01772347,0.830377158,-40.72757697,0,0,1,0,45820.689,100.0038133,85.07424184,0.850709978,0.177975075,3,0.5,0: Broadleaf,2,1654190869,417.8771667,420.0131333,18.06487,17.25912,414.3841667,17.96674667,599.994,85.05660333,0.09998326,21.36927,21.29369667,999.9,0,0,9996.557667,31.07396667,1.680451333,-2.135980667,425.565,427.3894333,0.805759233,420.0131333,17.25912,1.536537,1.468001667,13.33664,12.63886333,100.0038133,0.6429988,0.357001133,25,1670.250667,1654190134,11:15:34,1654190134,1654190134,7,-0.079,-0.004,3.493,0.099,420,18,0.72,0.13,-2.141357805,0.003344948,0.027877167,1,0.800881659,0.080382481,0.019967371,1,2,2,2-Feb,3.23619,2.781,0.0827588,0.084722,0.0837135,0.0828306,23364.3,22994,24478.4,22370.8,33131.6,26173.7,39995.4,30978.9,2.2303,2.30588,-0.00908226,0,21.4353,999.9,62.3,24.8,23.015,63.4686,14.7276,2,-0.209718,1.22151,20.3797,5.22897,11.9381,4.97855,3.28135,689.1,978,162.3,97.7,4.97166,1.86129,1.86677,1.85793,1.86252,1.86308,1.86392,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.493,0.0971,3.344061931,0.000678439,-9.11E-07,3.42E-10,0.00065834,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,12.4,12.4,1.35132,2.38037,2.14966,2.76611,2.15088,2.37305,29.1978,13.6592,19,620.032,711.244,19.9991,24.5744,29.9996,24.6009,24.5858,27.0801,27.0134,0,20,420,17.2684,101.159,101.616,
n3,north,3,36,1654190937,3635.1,y,6/2/2022,20220602 11:28:57,11:28:57,15,1654190929,0.001463206,1.463206185,1.459700579,418.9759333,392.2357087,33.40047794,35.67751764,0.125137646,3.195214575,0.122477364,0.076782658,8.899127858,20.97699921,21.17321333,2.522624222,60.23384876,1.529514631,2.539294205,0.993109591,-64.52739275,18.49445162,1.17841906,-35.95539421,0,0,1,0,45837.04797,50.00118333,42.53657358,0.850711338,0.177978345,3,0.5,0: Broadleaf,2,1654190929,418.9759333,420.0123333,17.96172667,17.24324667,415.4827,17.86562,599.9851667,85.05416,0.09993789,21.28057667,21.17321333,999.9,0,0,9997.436667,15.29735333,1.572894,-1.036378633,426.6391667,427.3817333,0.718487,420.0123333,17.24324667,1.527721,1.466609333,13.24844333,12.62442,50.00118333,0.6429554,0.3570446,24.98888667,835.0945,1654190134,11:15:34,1654190134,1654190134,7,-0.079,-0.004,3.493,0.099,420,18,0.72,0.13,-1.044136317,0.065450948,0.035333253,1,0.720885293,-0.034332209,0.003583039,1,2,2,2-Feb,3.23634,2.78112,0.0829365,0.0847232,0.0835377,0.0828817,23362.3,22995.5,24480.8,22372.1,33139.9,26173.7,39997.7,30980.7,2.23128,2.30625,-0.00953674,0,21.3221,999.9,62.2,24.9,23.1146,63.7586,14.7196,2,-0.214151,1.17515,20.3811,5.23002,11.9381,4.9786,3.28133,690.6,985.8,162.3,97.7,4.97168,1.86133,1.86678,1.85793,1.8625,1.86308,1.86395,1.85975,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.494,0.096,3.344061931,0.000678439,-9.11E-07,3.42E-10,0.00065834,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,13.4,13.4,1.35132,2.38159,2.14966,2.76611,2.15088,2.36816,29.2402,13.6417,19,620.043,710.744,19.9987,24.5091,29.9998,24.5394,24.5257,27.0814,27.0134,0,20,420,17.2795,101.166,101.622,
n3,north,3,37,1654191019,3717.1,y,6/2/2022,20220602 11:30:19,11:30:19,15,1654191011,0.001316321,1.316320905,-1.058888305,420.2781935,427.4434173,36.39723583,35.78710984,0.113754477,3.195700024,0.111551905,0.069914281,0,20.83327303,21.02450323,2.499692775,60.28538329,1.518612658,2.519039567,0.981080117,-58.04975193,21.62919067,1.375986544,-35.04457471,0,0,1,0,45866.3592,0,0,0,0,3,0.5,0: Broadleaf,2,1654191011,420.2781935,420.0253548,17.83434839,17.1879129,416.7849032,17.74072903,599.9880323,85.05106129,0.099941997,21.15004516,21.02450323,999.9,0,0,9999.855484,-0.567150581,1.374825806,0.252782,427.9095161,427.3709355,0.646437935,420.0253548,17.1879129,1.51683129,1.461849032,13.13888065,12.57486774,0,0,0,24,1,1654190134,11:15:34,1654190134,1654190134,7,-0.079,-0.004,3.493,0.099,420,18,0.72,0.13,0.2556229,-0.017809328,0.0177652,1,0.6508987,-0.096184435,0.00935915,1,2,2,2-Feb,3.23643,2.78099,0.0831494,0.0847444,0.0831092,0.0827024,23360.5,22997.5,24484.2,22374.3,33159.9,26181.1,40003,30983.4,2.2323,2.3075,-0.0090152,0,21.1673,999.9,62.1,25,23.2142,63.5086,14.7516,2,-0.220889,1.08556,20.3833,5.22882,11.9381,4.9784,3.28133,693.1,998.2,162.3,97.7,4.97168,1.86128,1.86676,1.85794,1.86249,1.86309,1.86393,1.85975,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.493,0.0935,3.344061931,0.000678439,-9.11E-07,3.42E-10,0.00065834,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,14.8,14.8,1.35132,2.38037,2.14966,2.76489,2.15088,2.37427,29.3039,13.6505,19,619.777,710.626,19.9988,24.4169,29.9997,24.4511,24.4363,27.0738,27.2923,0,20,420,17.1193,101.18,101.631,
n4,north,4,38,1654191376,4074.1,y,6/2/2022,20220602 11:36:16,11:36:16,15,1654191368,0.00391431,3.91431021,15.34356638,413.790129,308.8455965,26.295429,35.2305135,0.265549905,3.199344029,0.253884469,0.159683179,427.1369062,22.68726156,22.90333548,2.803266507,59.94313459,1.523947075,2.542321295,1.279319432,-172.6210803,-276.547058,-17.75568856,-39.7869206,0,0,1,0,45823.52841,2399.982258,2041.688932,0.850710011,0.177975027,2.2,0.5,0: Broadleaf,2,1654191368,413.790129,420.0100968,17.89909355,16.4895129,410.326129,17.81455484,599.990129,85.04106129,0.099958348,21.30000645,22.90333548,999.9,0,0,9996.655484,732.2006452,1.478680968,-6.219983548,421.3316129,427.0519355,1.409580645,420.0100968,16.4895129,1.522157742,1.402285484,13.19257097,11.94236452,2399.982258,0.642999645,0.357000355,24,40084.22903,1654191289,11:34:48,1654191287,1654191289,8,-0.028,-0.011,3.465,0.058,420,16,0.15,0.05,-6.217940488,-0.007048432,0.025017347,1,1.410908537,-0.032888571,0.003544924,1,2,2,2-Feb,3.23762,2.78121,0.0823389,0.0849056,0.0835496,0.0804466,23420.6,23024.1,24521.9,22401.1,33191.5,26276.3,40061.7,31020.6,2.24563,2.32168,0.092648,0,21.376,999.9,61.7,25.2,23.3469,63.4187,14.7917,2,-0.293577,0.586539,20.3597,5.23226,11.9328,4.9796,3.282,703.2,1053.4,162.3,97.8,4.97164,1.8613,1.86676,1.85794,1.86249,1.86307,1.86389,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.464,0.0845,3.315420211,0.000678439,-9.11E-07,3.42E-10,-0.009895435,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.5,1.5,1.3501,2.39136,2.14966,2.76367,2.15088,2.33887,29.4314,13.5366,19,619.961,712.06,19.9993,23.4422,29.9992,23.6243,23.629,27.0466,30.3727,0,20,420,16.4721,101.331,101.753,
n4,north,4,39,1654191462,4160.1,y,6/2/2022,20220602 11:37:42,11:37:42,15,1654191454,0.003376457,3.376456958,15.36904371,413.8198387,299.4992606,25.5002067,35.23378121,0.240214525,3.200251278,0.230628229,0.144972057,355.9504889,22.35357683,22.51549032,2.738085282,60.17162965,1.522762561,2.530698554,1.215322721,-148.9017519,-222.6001613,-14.25437509,-29.80579935,0,0,1,0,45852.058,2000.002258,1701.421905,0.850709992,0.177975044,2.2,0.5,0: Broadleaf,2,1654191454,413.8198387,419.9674194,17.88480645,16.66892581,410.3558387,17.80055484,600.0057097,85.04283548,0.09996801,21.22529355,22.51549032,999.9,0,0,10000.27935,601.3259355,1.361149677,-6.147603548,421.3557419,427.0866129,1.215889355,419.9674194,16.66892581,1.520975484,1.417571935,13.18066774,12.10692258,2000.002258,0.642999323,0.357000645,24,33403.82581,1654191289,11:34:48,1654191287,1654191289,8,-0.028,-0.011,3.465,0.058,420,16,0.15,0.05,-6.15210425,0.080744803,0.048993233,1,1.22259775,-0.017204916,0.022292383,1,2,2,2-Feb,3.23782,2.7813,0.0823944,0.0849554,0.0836334,0.0811176,23427.1,23029.4,24529.3,22406.8,33197.5,26263.3,40072.9,31028.3,2.24848,2.3255,0.0783801,0,21.2378,999.9,61.7,25.2,23.3462,63.2487,14.7596,2,-0.30966,0.511615,20.3653,5.23271,11.9321,4.97955,3.282,705.6,1067.4,162.3,97.9,4.97164,1.86134,1.86677,1.85795,1.86249,1.86307,1.8639,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.464,0.0848,3.315420211,0.000678439,-9.11E-07,3.42E-10,-0.009895435,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,2.9,2.9,1.3501,2.39014,2.14966,2.76367,2.15088,2.37549,29.4739,13.5191,19,619.436,712.369,19.999,23.216,29.9992,23.4021,23.4084,27.0508,29.8105,0,20,420,16.6289,101.36,101.779,
n4,north,4,40,1654191523,4220.6,y,6/2/2022,20220602 11:38:42,11:38:42,15,1654191515,0.003136216,3.13621586,15.15998878,413.9552,300.1097598,25.55313422,35.24661376,0.236828136,3.200895348,0.227506373,0.142998434,266.9630436,21.827049,22.02205667,2.65707837,60.11384622,1.512062297,2.515331146,1.145016073,-138.3071194,-154.621462,-9.869473312,-35.83501107,0,0,1,0,45879.56844,1500.003667,1276.067959,0.850709893,0.177974927,2.2,0.5,0: Broadleaf,2,1654191515,413.9552,419.9899,17.75847333,16.62894667,410.4912,17.67666,599.9988667,85.04598333,0.099978733,21.12604667,22.02205667,999.9,0,0,10002.63,448.8953333,1.282682,-6.03457,421.4392667,427.0918,1.129520667,419.9899,16.62894667,1.510285333,1.414225,13.07270333,12.07103,1500.003667,0.643000667,0.356999233,24,25052.92667,1654191289,11:34:48,1654191287,1654191289,8,-0.028,-0.011,3.465,0.058,420,16,0.15,0.05,-6.037628,0.034483902,0.031573914,1,1.13074725,-0.024961013,0.002636356,1,2,2,2-Feb,3.23816,2.78135,0.0824483,0.0849899,0.0831635,0.0810028,23432,23033.9,24535.3,22411.5,33222.7,26271.8,40082.6,31034.7,2.25087,2.32772,0.057146,0,21.0731,999.9,61.6,25.3,23.4468,63.1887,14.7917,2,-0.321364,0.448701,20.371,5.23286,11.9322,4.97955,3.282,707.4,1077.8,162.3,97.9,4.97166,1.8613,1.86676,1.85793,1.8625,1.86309,1.86392,1.85978,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.464,0.0817,3.315420211,0.000678439,-9.11E-07,3.42E-10,-0.009895435,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,3.9,3.9,1.3501,2.38037,2.14966,2.76367,2.15088,2.37305,29.4952,13.5279,19,619.344,712.126,19.9988,23.0599,29.9991,23.245,23.2511,27.0497,30.0904,0,20,420,16.6186,101.385,101.8,
n4,north,4,41,1654191599,4296.6,y,6/2/2022,20220602 11:39:58,11:39:58,15,1654191591,0.002945659,2.94565902,14.93971943,414.0773226,300.2689095,25.56721049,35.25773642,0.232575089,3.200618845,0.223577543,0.140515356,213.5708125,21.46411832,21.66507419,2.599787959,60.26775387,1.504997887,2.497185959,1.094790072,-129.9035628,-113.3492532,-7.218207584,-36.90021113,0,0,1,0,45892.86098,1200.004516,1020.855845,0.850710003,0.177975007,2.2,0.5,0: Broadleaf,2,1654191591,414.0773226,420.0026129,17.67514194,16.61412903,410.6133226,17.59493548,599.9839355,85.04775806,0.099953487,21.00817419,21.66507419,999.9,0,0,10001.25323,360.7792258,1.293288387,-5.925246129,421.5279355,427.0984839,1.061021613,420.0026129,16.61412903,1.50323129,1.412992581,13.00106129,12.05779677,1200.004516,0.642999903,0.357000097,24,20042.34839,1654191289,11:34:48,1654191287,1654191289,8,-0.028,-0.011,3.465,0.058,420,16,0.15,0.05,-5.92397439,-0.078026341,0.024650033,1,1.061799268,-0.018638049,0.001995879,1,2,2,2-Feb,3.23852,2.78153,0.0825065,0.0850337,0.0829173,0.0809853,23439.8,23039.3,24544.2,22417.2,33242.9,26279,40096.3,31042.9,2.25373,2.33098,0.0480562,0,20.8686,999.9,61.5,25.3,23.4066,62.9087,14.7997,2,-0.337205,0.356988,20.375,5.23256,11.9328,4.97955,3.282,709.6,1090.1,162.3,97.9,4.97163,1.86136,1.86676,1.85799,1.8625,1.86309,1.86392,1.85975,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.464,0.0801,3.315420211,0.000678439,-9.11E-07,3.42E-10,-0.009895435,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,5.2,5.2,1.3501,2.38037,2.14966,2.76245,2.15088,2.38281,29.5165,13.5191,19,619,712.104,19.9989,22.8543,29.9991,23.0398,23.0454,27.0488,30.0904,0,20,420,16.5548,101.42,101.827,
n4,north,4,42,1654191669,4366.6,y,6/2/2022,20220602 11:41:08,11:41:08,15,1654191661,0.002796159,2.796159355,14.21790802,414.374129,304.455654,25.92203596,35.280741,0.229116149,3.199576154,0.220376105,0.138492545,160.1782135,21.09252099,21.31812581,2.545147071,60.11485719,1.490453889,2.479343641,1.054693182,-123.3106275,-73.58493216,-4.676429076,-41.3937753,0,0,1,0,45891.56099,900.0039355,765.6423532,0.850710006,0.177975015,2.2,0.5,0: Broadleaf,2,1654191661,414.374129,420.0123226,17.50545806,16.49812581,410.9100968,17.42849355,599.9872258,85.04226774,0.099970945,20.89153548,21.31812581,999.9,0,0,9997.494194,272.7095806,1.396335484,-5.638182903,421.7571935,427.0579677,1.00735129,420.0123226,16.49812581,1.488706129,1.403037742,12.85264839,11.95050323,900.0039355,0.642999806,0.357000194,24,15031.77742,1654191289,11:34:48,1654191287,1654191289,8,-0.028,-0.011,3.465,0.058,420,16,0.15,0.05,-5.634942195,-0.092676794,0.018867505,1,1.011602195,-0.07444453,0.007819388,1,2,2,2-Feb,3.23867,2.78141,0.0825819,0.0850687,0.0823856,0.0806102,23446.3,23044.8,24552.3,22422.8,33272.8,26295.7,40109,31050.2,2.2563,2.33358,0.0371039,0,20.6868,999.9,61.3,25.3,23.3317,63.0487,14.7716,2,-0.352027,0.276446,20.3781,5.23256,11.9321,4.97975,3.282,711.7,1102.3,162.3,97.9,4.97166,1.86135,1.86676,1.85798,1.8625,1.86309,1.86393,1.85975,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.464,0.0769,3.315420211,0.000678439,-9.11E-07,3.42E-10,-0.009895435,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,6.4,6.3,1.3501,2.38281,2.14966,2.76367,2.15088,2.36572,29.5591,13.5104,19,618.659,711.744,19.9988,22.6662,29.999,22.8527,22.8578,27.0454,30.3698,0,20,420,16.5315,101.453,101.851,
n4,north,4,43,1654191730,4428.1,y,6/2/2022,20220602 11:42:10,11:42:10,15,1654191722,0.002611086,2.611085879,12.82745951,414.8791333,313.1445021,26.66088956,35.32250025,0.223881196,3.199891604,0.215528942,0.135430044,106.7852541,20.73482971,20.97198667,2.49163833,60.27648082,1.484278604,2.462450668,1.007359726,-115.1488873,-33.0470803,-2.095088396,-43.50580189,0,0,1,0,45914.72036,600.0012,510.4270371,0.850710027,0.177975068,2.2,0.5,0: Broadleaf,2,1654191722,414.8791333,419.9797,17.43354,16.49284,411.415,17.35792,600.0046667,85.03924333,0.100011477,20.78042333,20.97198667,999.9,0,0,9999.182333,183.7099333,1.409555667,-5.100628333,422.2402667,427.0225,0.940701067,419.9797,16.49284,1.482534667,1.402538667,12.78922333,11.94511,600.0012,0.6429991,0.3570009,24,10021.14333,1654191289,11:34:48,1654191287,1654191289,8,-0.028,-0.011,3.465,0.058,420,16,0.15,0.05,-5.10671175,0.041257373,0.023383871,1,0.94117465,-0.012551347,0.001365478,1,2,2,2-Feb,3.23876,2.78151,0.0826902,0.0850982,0.0821827,0.0806225,23449.9,23049,24558.4,22427.2,33288,26300.4,40118.4,31056.3,2.25872,2.33575,0.0280328,0,20.5032,999.9,61.2,25.4,23.4353,63.3587,14.8037,2,-0.363252,0.231285,20.3813,5.23286,11.9321,4.9797,3.282,713.5,1112.9,162.3,97.9,4.97163,1.86136,1.86676,1.85797,1.86249,1.86309,1.8639,1.85975,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.464,0.0756,3.315420211,0.000678439,-9.11E-07,3.42E-10,-0.009895435,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,7.4,7.4,1.3501,2.38525,2.14966,2.76245,2.15088,2.37183,29.5591,13.5016,19,618.586,711.499,19.9992,22.512,29.9993,22.6978,22.7054,27.048,30.3698,0,20,420,16.531,101.477,101.871,
