ID,Transect,Plot,obs,time,elapsed,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
n1,north,1,11,1654273894,692.4000001,y,6/3/2022,20220603 10:31:33,10:31:33,15,1654273886,0.001674054,1.674053842,-1.80829239,420.3843548,432.3116161,36.63767525,35.62686012,0.150112306,3.19045292,0.146296084,0.091769844,0,20.06723339,20.33464516,2.395685904,59.93199412,1.447909151,2.415920198,0.947776753,-73.82577443,23.43356185,1.482824664,-48.90938792,0,0,1,0,45778.79321,0,0,0,0,2.2,0.5,0: Broadleaf,2,1654273886,420.3843548,419.9793548,17.08481613,16.48148387,415.9486452,16.97956452,600.0004839,84.64832903,0.099972629,20.47088387,20.33464516,999.9,0,0,10005.31935,-0.568836129,7.691628065,0.404992903,427.6913548,427.0170968,0.603336871,419.9793548,16.48148387,1.446201935,1.395129677,12.41092581,11.8647871,0,0,0,22,5,1654273072,10:17:51,1654273066,1654273072,2,-0.038,0.003,4.436,0.092,420,16,0.28,0.1,0.396523805,0.095189185,0.030170215,1,0.604235732,-0.025174767,0.002831356,1,2,2,2/2,3.2388,2.78132,0.0830886,0.0848122,0.080596,0.0803079,23406.5,23082,24523.3,22452,33291.9,26352.2,40052.8,31106.8,2.25955,2.35932,0.00450388,0,20.2611,999.9,74.8,20.9,21.9213,63.0301,13.6138,2,-0.359261,0.383715,20.3857,5.23376,11.9381,4.97975,3.282,1079.2,3626,294.8,101.6,4.97165,1.86119,1.86667,1.85776,1.86247,1.86295,1.86386,1.8596,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.436,0.1052,4.286474498,0.000678439,-9.11497E-07,3.42204E-10,0.02689017,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,13.8,13.7,1.34155,2.37061,2.14966,2.7771,2.15088,2.35229,26.3547,15.997,19,614.808,727.058,20.0003,22.4303,30.0006,22.3341,22.3057,26.8862,26.6721,4.66894,20,420,16.4628,101.319,102.015
n2,north,2,12,1654274530,1328.9,y,6/3/2022,20220603 10:42:10,10:42:10,15,1654274522,0.006341502,6.341502412,22.65484273,408.5832,313.9349812,26.59794291,34.61695343,0.44986966,3.18735465,0.417338388,0.263562996,427.1281944,23.28573406,23.33697333,2.877747367,59.46107596,1.624557845,2.732136644,1.253189521,-279.6602564,-147.3121352,-9.571760911,-9.415958076,0,0,1,0,45436.64344,2399.933667,2041.647632,0.850710026,0.177975,2.7,0.5,0: Broadleaf,2,1654274522,408.5832,419.9435,19.17462333,16.37575,404.5191667,19.02875333,600.0181333,84.62430667,0.100061427,22.47969333,23.33697333,999.9,0,0,10001.18333,722.0059667,11.60052667,-11.36022333,416.5708,426.9348667,2.798866,419.9435,16.37575,1.622639333,1.385786667,14.17548667,11.76298667,2399.933667,0.6430001,0.356999933,26.78194333,40083.44667,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-11.3657375,0.066100188,0.027896108,1,2.79942575,-0.038843415,0.00958777,1,2,2,2/2,3.23684,2.78129,0.0810422,0.084469,0.0872469,0.079725,23394.2,23028,24462,22396.2,32972.2,26303.3,39959.9,31027.2,2.238,2.32422,0.0204407,0,23.0301,999.9,72.2,21.9,22.4995,62.9301,13.9022,2,-0.238453,1.86507,20.3456,5.23122,11.9381,4.9794,3.28198,1097.3,3712.7,298.4,101.8,4.97162,1.86125,1.8667,1.85776,1.86249,1.86296,1.86386,1.8596,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.064,0.1466,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,2,1.9,1.34644,2.37671,2.14966,2.76489,2.15088,2.34375,27.0999,15.8482,19,616.196,716.058,20.0028,24.0812,30.0015,23.7841,23.7476,26.9724,27.7456,0,20,420,16.4558,101.077,101.757
n2,north,2,13,1654274591,1389.4,y,6/3/2022,20220603 10:43:10,10:43:10,15,1654274583,0.005896567,5.896566955,22.32437303,408.8368,310.8338595,26.3377148,34.64174416,0.424266622,3.186333347,0.395195996,0.24944319,355.9443928,23.19908666,23.32085667,2.874948537,59.47870642,1.644404091,2.764693769,1.230544446,-260.0386027,-110.9835131,-7.220121766,-22.29784482,0,0,1,0,45387.96992,1999.969,1701.393592,0.850709982,0.177974955,2.7,0.5,0: Broadleaf,2,1654274583,408.8368,419.9677,19.40701667,16.80503333,404.7727333,19.25618333,599.9945,84.63245333,0.099997763,22.67478333,23.32085667,999.9,0,0,9995.887333,593.0294333,11.78042,-11.13084333,416.9281,427.1458667,2.601979667,419.9677,16.80503333,1.642463,1.422252,14.36306,12.15697,1999.969,0.6430006,0.3569994,27.66527333,33403.28,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-11.13156098,-0.079085017,0.026794966,1,2.606877317,0.022125993,0.020780011,1,2,2,2/2,3.23642,2.78065,0.0810293,0.0844184,0.0879697,0.0811136,23384.6,23019.8,24452.7,22387.9,32934.1,26254.1,39945.4,31015.8,2.2339,2.31967,0.00742823,0,23.2197,999.9,71.9,21.9,22.4063,63.2901,13.9583,2,-0.217162,2.10054,20.3467,5.22687,11.9381,4.9783,3.2814,1099.1,3721.6,298.4,101.8,4.97162,1.86127,1.86665,1.85777,1.86249,1.86297,1.86386,1.85961,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.064,0.1518,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,3,2.9,1.34766,2.37671,2.14966,2.76489,2.15088,2.3584,27.2245,15.8307,19,616.171,715.532,20.0028,24.3753,30.0018,24.0408,24.001,26.9938,26.3072,0,20,420,16.8802,101.04,101.719
n2,north,2,14,1654274652,1450.4,y,6/3/2022,20220603 10:44:11,10:44:11,15,1654274644,0.005562302,5.562301758,21.62819643,409.2192903,311.7181584,26.41162565,34.67281715,0.411523144,3.188341538,0.384128194,0.242389311,266.9610532,22.90721765,23.18862258,2.85207445,59.55053008,1.657820536,2.783888797,1.194253914,-245.2975075,-68.71436134,-4.467038221,-51.51785383,0,0,1,0,45407.48758,1499.992258,1276.058424,0.850710007,0.177974954,2.7,0.5,0: Broadleaf,2,1654274644,409.2192903,419.9763548,19.56610968,17.11202903,405.1551613,19.4118129,599.9952258,84.62921613,0.099969335,22.78886452,23.18862258,999.9,0,0,10004.79097,442.4255484,11.39631613,-10.75709677,417.385871,427.2881935,2.454075806,419.9763548,17.11202903,1.655864839,1.448177419,14.48874194,12.43171613,1499.992258,0.64300071,0.356999323,28,25052.75484,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-10.74973902,-0.061812544,0.027224316,1,2.451711463,0.047248014,0.005841813,1,2,2,2/2,3.23622,2.78141,0.0810372,0.0843699,0.0883111,0.0821873,23373.2,23010.8,24442.1,22378.8,32908.7,26212.9,39929.4,31003.2,2.23062,2.31502,-0.00729412,0,23.3156,999.9,71.5,22,22.4171,63.2201,13.9463,2,-0.195973,2.25105,20.3506,5.22942,11.9381,4.97935,3.28195,1100.9,3730.1,298.4,101.8,4.97165,1.86127,1.86673,1.85779,1.86249,1.86299,1.86386,1.85963,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.064,0.1545,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,4,4,1.34766,2.37549,2.14966,2.76489,2.15088,2.39258,27.3493,15.8394,19,616.781,714.903,20.0014,24.6729,30.0016,24.301,24.2551,27.011,24.8539,0,20,420,17.2327,100.998,101.678
n2,north,2,15,1654274712,1510.9,y,6/3/2022,20220603 10:45:12,10:45:12,15,1654274704,0.00527673,5.276730245,20.80667403,409.6492667,312.5852593,26.48599104,34.71042374,0.396441033,3.18693433,0.370940132,0.233991909,213.569839,22.7575513,23.11049333,2.838634466,59.55532908,1.665331695,2.79627654,1.173302771,-232.7038038,-42.67344407,-2.775305083,-64.58271395,0,0,1,0,45370.32019,1199.998,1020.850345,0.850710039,0.177975162,2.7,0.5,0: Broadleaf,2,1654274704,409.6492667,419.9852333,19.65409333,17.32618,405.5851,19.49788,599.9861,84.63206,0.09999389,22.86212333,23.11049333,999.9,0,0,9998.483667,355.3729333,11.47134,-10.3359,417.8619667,427.3902333,2.327914333,419.9852333,17.32618,1.663367667,1.46635,14.55871333,12.62172,1199.998,0.642997733,0.357002233,28,20042.19,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-10.33805366,-0.088676655,0.0275664,1,2.333252927,-0.077888153,0.013189188,1,2,2,2/2,3.23608,2.78152,0.0810558,0.0843345,0.0885929,0.0828361,23365.5,23004.6,24435.5,22372.6,32890.5,26187.3,39919.4,30994.7,2.22693,2.311,-0.0147521,0,23.3672,999.9,71.2,22.1,22.4595,63.2401,13.9503,2,-0.179804,2.37116,20.3514,5.23002,11.9381,4.97915,3.2819,1102.8,3738.3,298.4,101.8,4.97165,1.86127,1.86673,1.85781,1.86249,1.86299,1.86387,1.85968,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.064,0.1568,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,5,5,1.34888,2.37793,2.14966,2.76367,2.15088,2.34375,27.4534,15.8219,19,616.761,714.428,20.0025,24.925,30.0012,24.5355,24.4812,27.0224,24.0016,0,20,420,17.4513,100.972,101.65
n2,north,2,16,1654274782,1580.9,y,6/3/2022,20220603 10:46:22,10:46:22,15,1654274774,0.005056301,5.056300636,19.44854949,410.3090645,317.1058915,26.86764371,34.7645315,0.386428822,3.186324871,0.362153093,0.228399562,160.1770043,22.59683383,23.04939032,2.828162017,59.67784117,1.676660853,2.809519949,1.151501164,-222.982858,-18.76902971,-1.220998296,-82.79588177,0,0,1,0,45347.01411,899.997129,765.6365637,0.850710007,0.177975017,2.7,0.5,0: Broadleaf,2,1654274774,410.3090645,419.9946452,19.78882258,17.55848065,406.2449032,19.62963226,599.9911613,84.6277129,0.099958284,22.94012903,23.04939032,999.9,0,0,9996.41129,268.2879677,11.47645806,-9.685591935,418.5924194,427.501,2.230343871,419.9946452,17.55848065,1.674682258,1.485934194,14.66372903,12.82419032,899.997129,0.642999774,0.357000226,28.05645161,15031.66129,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-9.68297825,-0.000889869,0.020187148,1,2.225606,0.089506041,0.009031069,1,2,2,2/2,3.23561,2.78102,0.0810938,0.0842699,0.0889018,0.0835193,23355.8,22998.2,24427.4,22365.6,32869.5,26159.6,39907.3,30984.7,2.22345,2.30665,-0.0221506,0,23.4238,999.9,70.8,22.2,22.4702,63.5001,13.9984,2,-0.162223,2.50823,20.3523,5.23197,11.9381,4.97885,3.28193,1104.6,3746.3,298.4,101.8,4.97165,1.86127,1.86676,1.85785,1.86249,1.86304,1.86388,1.85971,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.065,0.1593,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,6.2,6.1,1.34888,2.38159,2.14966,2.76367,2.15088,2.3584,27.5785,15.7957,19,617.103,713.979,20.003,25.1806,30.0013,24.7883,24.7313,27.0362,23.4166,0,20,420,17.567,100.941,101.617
n2,north,2,17,1654274851,1649.9,y,6/3/2022,20220603 10:47:31,10:47:31,15,1654274843,0.004800697,4.800696793,16.59880674,411.6006774,328.4633953,27.83179126,34.87628849,0.373247843,3.18794464,0.350558541,0.221022601,106.7848004,22.44300073,22.98135806,2.816541743,59.77005303,1.687004702,2.822491561,1.129537041,-211.7107286,5.992111095,0.38962795,-98.54418914,0,0,1,0,45365.37674,599.9982258,510.4245371,0.850710077,0.177975194,2.7,0.5,0: Broadleaf,2,1654274843,411.6006774,419.9593548,19.90958065,17.79227097,407.5365161,19.7477129,599.998,84.63332581,0.099985887,23.01622258,22.98135806,999.9,0,0,10002.62097,180.3624516,11.54837742,-8.358519355,419.9620645,427.5666452,2.11731,419.9593548,17.79227097,1.685012903,1.50581871,14.75904839,13.02737419,599.9982258,0.642997419,0.357002581,29,10021.0871,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-8.3642845,0.038533058,0.031178057,1,2.11276625,0.082198537,0.008476018,1,2,2,2/2,3.23551,2.78137,0.0812586,0.0842242,0.0892328,0.0842687,23342.1,22989.6,24418.4,22357,32846.2,26128.4,39893.3,30972.9,2.22012,2.30233,-0.0290647,0,23.4806,999.9,70.5,22.3,22.5108,63.4701,13.9583,2,-0.142358,2.69956,20.3518,5.22957,11.9381,4.9791,3.28195,1106.7,3755.2,298.4,101.8,4.97168,1.86127,1.86676,1.85787,1.86249,1.86307,1.86391,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.065,0.1621,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,7.3,7.3,1.3501,2.37793,2.14966,2.76367,2.15088,2.37793,27.7037,15.7957,19,617.517,713.573,20.0028,25.4334,30.0015,25.039,24.9844,27.0517,22.5555,0,20,420,17.7702,100.905,101.578
n2,north,2,18,1654274925,1723.4,y,6/3/2022,20220603 10:48:44,10:48:44,15,1654274917,0.004663991,4.663990733,13.31385058,413.1257,343.2395372,29.08276807,35.00423936,0.363857813,3.188001472,0.342260686,0.21574644,71.18976245,22.36542133,22.98572333,2.817286099,59.69288031,1.693399637,2.836853621,1.123886462,-205.6819913,19.66095783,1.278973129,-113.5522979,0,0,1,0,45353.50371,399.9988,340.2829799,0.850710002,0.17797494,2.7,0.5,0: Broadleaf,2,1654274917,413.1257,419.9838667,19.98577667,17.92896667,409.0613,19.82222,600.0116,84.63021333,0.100025817,23.10011667,22.98572333,999.9,0,0,10003.23,120.9549,11.74313,-6.858095333,421.5509333,427.6511333,2.056817667,419.9838667,17.92896667,1.691400333,1.517332667,14.81773667,13.14394333,399.9988,0.6430009,0.356999133,29,6680.740333,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-6.870318049,0.015749477,0.045566457,1,2.05119878,0.096060418,0.009913599,1,2,2,2/2,3.23519,2.78122,0.0814234,0.0841574,0.0894122,0.0846733,23326.8,22980.7,24407.8,22347.6,32826.9,26106.1,39877.4,30959.9,2.21613,2.29745,-0.0336915,0,23.5399,999.9,70.1,22.4,22.5236,63.4602,14.0425,2,-0.119108,2.89813,20.3498,5.23182,11.9381,4.97875,3.28198,1108.8,3764,298.4,101.9,4.97165,1.86127,1.86676,1.8579,1.86249,1.86304,1.86391,1.85972,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.065,0.1638,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,8.6,8.5,1.3501,2.38159,2.14966,2.76367,2.15088,2.36206,27.85,15.7694,19,617.707,712.979,20.0019,25.7173,30.0016,25.3156,25.2616,27.0568,21.9912,0,20,420,17.9247,100.863,101.536
n2,north,2,19,1654274989,1787.9,y,6/3/2022,20220603 10:49:49,10:49:49,15,1654274981,0.004507028,4.507027685,7.462768625,415.7658667,371.8905589,31.51255818,35.23038095,0.354626588,3.188017496,0.334078303,0.210545834,35.59532617,22.28755279,22.96481,2.813721569,59.67633638,1.701006451,2.850386861,1.112715118,-198.7599209,36.78413089,2.393548808,-123.9869151,0,0,1,0,45341.87625,200.0009,170.1428268,0.850710306,0.17797583,2.7,0.5,0: Broadleaf,2,1654274981,415.7658667,419.9674333,20.07416333,18.08667667,411.7009667,19.90861667,599.9885667,84.63615,0.09995696,23.17883,22.96481,999.9,0,0,10002.59633,60.83721,11.74939667,-4.201667667,424.283,427.7032,1.987496,419.9674333,18.08667667,1.698999667,1.530787667,14.8873,13.27919333,200.0009,0.642988833,0.357011133,29,3340.374667,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-4.20158025,-0.016616173,0.020193164,1,1.982185,0.095170807,0.009805043,1,2,2,2/2,3.23499,2.78143,0.0817796,0.0841244,0.0896466,0.0851673,23308.9,22972.3,24399.5,22339.4,32806.6,26082.7,39862.7,30948.5,2.2124,2.29265,-0.0390597,0,23.6138,999.9,69.8,22.6,22.6959,63.4702,13.9864,2,-0.0977642,3.06588,20.3493,5.23197,11.9381,4.97925,3.28185,1110.7,3771.3,298.4,101.9,4.97165,1.86127,1.86676,1.85791,1.86249,1.86305,1.86391,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.065,0.1658,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,9.6,9.6,1.35132,2.38159,2.14966,2.76367,2.15088,2.37793,27.9756,15.7431,19,617.792,712.069,20.0022,25.9762,30.0017,25.5667,25.5127,27.0683,21.4337,0,20,420,18.1047,100.827,101.498
n2,north,2,20,1654275073,1871.4,y,6/3/2022,20220603 10:51:12,10:51:12,15,1654275065,0.004281016,4.281015725,3.232838463,417.7131667,392.9034154,33.29415467,35.39650264,0.336412221,3.187310419,0.317857396,0.200242621,17.79763707,22.304032,22.99764333,2.819319545,59.72507909,1.708519028,2.860639206,1.110800517,-188.7927935,41.3433276,2.692071057,-126.9597578,0,0,1,0,45319.79761,100.0001367,85.07115876,0.850710425,0.177976127,2.7,0.5,0: Broadleaf,2,1654275065,417.7131667,419.9726,20.16218667,18.27461333,413.6481667,19.99464667,600.0134,84.63871333,0.100063087,23.23824333,22.99764333,999.9,0,0,9999.293333,30.25722667,11.912,-2.259411667,426.3085333,427.7903,1.887580333,419.9726,18.27461333,1.706501,1.54674,14.95568333,13.43818333,100.0001367,0.642984867,0.3570151,29,1670.177667,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-2.258104878,-0.030152404,0.025514293,1,1.896971463,-0.065055052,0.020975555,1,2,2,2/2,3.23461,2.78121,0.0820166,0.0840605,0.089944,0.0857619,23291,22962.4,24388.3,22329.1,32783.6,26053.7,39847.6,30933.9,2.208,2.28735,-0.0429824,0,23.6964,999.9,69.4,22.7,22.7054,63.3902,13.9984,2,-0.0742683,3.12565,20.349,5.23152,11.9381,4.9792,3.28193,1113.1,3780.8,298.4,101.9,4.97161,1.86127,1.86676,1.85789,1.86249,1.86307,1.86393,1.85973,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.065,0.1684,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,11,11,1.35132,2.38037,2.14966,2.76123,2.15088,2.34985,28.0803,15.7344,19,617.927,711.304,20.0003,26.2815,30.0013,25.868,25.8091,27.0806,20.8652,0,20,420,18.2551,100.786,101.451
n2,north,2,21,1654275163,1961.9,y,6/3/2022,20220603 10:52:43,10:52:43,15,1654275155,0.004152346,4.152345737,0.77725559,418.8650333,405.9496913,34.39802601,35.49240366,0.323262722,3.186774616,0.306087595,0.192771786,8.89894335,22.37410441,23.07352667,2.832294701,59.58694336,1.713629133,2.875846681,1.118665568,-183.118447,43.38143444,2.827600392,-128.0104688,0,0,1,0,45296.40429,50.00038333,42.53587616,0.850711001,0.177977503,2.7,0.5,0: Broadleaf,2,1654275155,418.8650333,419.9974667,20.22346333,18.39270333,414.7999333,20.05453333,600.0022667,84.63469,0.100011717,23.32603,23.07352667,999.9,0,0,9997.495333,14.77704,11.84029333,-1.132361,427.5109,427.8670333,1.830760667,419.9974667,18.39270333,1.711606667,1.556661,15.00209667,13.53635333,50.00038333,0.642966633,0.357033367,30,835.0860667,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,-1.1260885,-0.138586041,0.030562471,0,1.8340745,-0.061531407,0.007742695,1,1,2,1/2,3.23407,2.78114,0.0821185,0.0839905,0.0900434,0.0861479,23275.9,22953.9,24376.3,22320.1,32765.2,26032.7,39829.2,30921.6,2.20342,2.28167,-0.0436343,0,23.7966,999.9,69,22.8,22.7121,63.5902,14.1386,2,-0.0491921,3.30188,20.3455,5.23182,11.9381,4.9792,3.2817,1115.8,3791.4,298.4,101.9,4.97167,1.86127,1.86676,1.85791,1.8625,1.86309,1.8639,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.065,0.1696,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,12.5,12.5,1.35132,2.39014,2.14966,2.76245,2.15088,2.35718,28.1852,15.6906,19,618.033,710.433,20.0027,26.5849,30.0015,26.1805,26.1248,27.0839,20.316,0,20,420,18.4796,100.738,101.41
n2,north,2,22,1654275233,2031.5,y,6/3/2022,20220603 10:53:52,10:53:52,15,1654275225,0.004055155,4.05515525,-2.070985423,420.1602903,422.0821295,35.76629353,35.60344118,0.316684066,3.186527546,0.300180511,0.189023897,0,22.3939263,23.10318387,2.837379913,59.76592815,1.723459128,2.883681691,1.113920786,-178.8323465,46.02586722,3.001332609,-129.8051467,0,0,1,0,45285.02783,0,0,0,0,2.7,0.5,0: Broadleaf,2,1654275225,420.1602903,419.9950645,20.33873871,18.55104194,416.0949677,20.16717742,600.002871,84.63775161,0.100006816,23.3711,23.10318387,999.9,0,0,9996.085484,-0.49790129,11.76162258,0.165124774,428.883129,427.9336774,1.787682258,419.9950645,18.55104194,1.721425161,1.57011871,15.09098065,13.66862903,0,0,0,30,12.77015806,1654274414,10:40:14,1654274411,1654274414,3,-0.37,-0.001,4.065,0.082,420,16,0.23,0.04,0.164918529,0.048474359,0.027240226,1,1.788998049,-0.033423978,0.003475344,1,2,2,2/2,3.23391,2.78112,0.0822656,0.0839417,0.0902658,0.0865381,23263.9,22946.4,24368.5,22312.2,32747.8,26012.5,39817.5,30910.6,2.20045,2.27785,-0.046324,0,23.8777,999.9,68.7,22.9,22.7468,63.6365,14.1827,2,-0.0320884,3.36846,20.3453,5.22927,11.9381,4.97925,3.2818,1117.6,3798.1,298.4,102,4.97165,1.86128,1.86676,1.85789,1.86252,1.86309,1.86391,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,4.065,0.1716,3.916097861,0.000678439,-9.11497E-07,3.42204E-10,0.02618061,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,13.7,13.6,1.35254,2.38403,2.14966,2.76123,2.15088,2.34497,28.2482,15.6731,19,618.313,709.902,20.0008,26.808,30.001,26.4037,26.3431,27.097,20.0293,0,20,420,18.5004,100.707,101.374
n3,north,3,23,1654275574,2372.5,n,6/3/2022,20220603 10:59:33,10:59:33,15,1654275566,0.003077835,3.077835387,13.94620698,413.0270323,272.3802858,23.07940176,34.9967208,0.175102702,3.186912615,0.169928078,0.10665723,427.1378182,24.87287955,25.18883548,3.215651617,60.17061007,1.725681875,2.867981349,1.489969742,-135.7325406,-327.8460427,-21.59306274,-58.03382786,0,0,1,0,45313.43605,2399.987742,2041.693451,0.85070995,0.177975,2.75,0.5,0: Broadleaf,2,1654275566,413.0270323,420.0015806,20.3662871,18.98436452,409.3599677,20.17617419,600.0094516,84.63223871,0.100038039,23.28067742,25.18883548,999.9,0,0,10000.12065,731.7420323,0.876447871,-6.974457097,421.613871,428.1292903,1.381930645,420.0015806,18.98436452,1.723644194,1.606689355,15.11102581,14.02310645,2399.987742,0.642999806,0.357000129,29,40084.29677,1654275483,10:58:03,1654275480,1654275483,4,-0.398,0.018,3.668,0.161,420,19,0.35,0.07,-6.973496341,-0.049889686,0.024651952,1,1.382909756,-0.016001812,0.001920109,1,2,2,2/2,3.23374,2.78141,0.0811489,0.0838408,0.0901886,0.0878545,23280.7,22933.4,24357.4,22298,32737.8,25958.2,39801.6,30890.4,2.18977,2.27012,0.0542402,0,24.2729,999.9,67.1,23.4,22.9045,62.7165,14.0705,2,-0.00844004,3.027,20.3254,5.23167,11.9381,4.97915,3.28195,1127.5,3827.7,308.6,102.1,4.9716,1.86128,1.86677,1.85791,1.86249,1.8631,1.86397,1.85974,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.667,0.1902,3.518741463,0.000678439,-9.11497E-07,3.42204E-10,0.044544604,-0.010294497,0.000932414,-3.19983E-06,1,2092,0,27,1.6,1.5,1.35376,2.37915,2.14966,2.76001,2.15088,2.34497,28.6058,15.5592,19,615.472,709.187,19.9996,27.0733,30.0001,26.8658,26.8135,27.1161,18.278,5.56032,20,420,18.9947,100.665,101.309
