Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
42,11,11:48:50,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,South,,0.21559,2.922972,0.200781,2.785484,1.503732,1.438215,2.65434,1.150608,16.916943,17.687584,31.221563,0.441786,PSF-00495_20220602114850,0,0,0,141.28804,396.697296,0.643839,0.5,0.8,59.947609,55.29,52.88,22.41,22.01,85.02,156.9,156.6,0.2,233,3.996,11:46:39,6/2/2022,0.17,0.002,0,-9999,0.982,2.821,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.506114,2.449698,1.660851,0.934996,0.302537,-0.004699,0.430908,0.303432,141.28804,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602114850,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
43,11,11:49:16,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,South,,0.22076,2.923445,0.20526,2.628208,1.439034,1.377193,2.502355,1.063321,16.199459,16.926878,29.434364,0.441786,PSF-00495_20220602114916,0,0,0,133.122681,409.960999,0.67528,0.5,0.8,56.689747,52.89,50.61,22.41,21.04,85.01,156.9,156.4,0.4,210,3.996,11:46:39,6/2/2022,0.17,-0.002,-0.001,-9999,-0.436,-0.295,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.502915,2.446535,1.661346,0.934415,0.302447,-0.01543,0.433074,0.284185,133.122681,0.000308,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602114916,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
1,13,13:15:09,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,North,,0.183113,2.922186,0.172315,4.274124,1.628406,1.528057,3.669501,2.041095,17.990374,19.171816,43.202366,0.441786,PSF-00495_20220602131509,0,0,0,212.648392,255.343445,0.167206,0.5,0.8,147.162033,54.62,51.25,23.93,27.43,84.94,156.8,156.6,0.1,2200,3.991,13:14:42,6/2/2022,0.16,-0.002,-0.002,-0.001,-2.261,-4.509,-10.241,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503466,2.448509,1.660033,0.934939,0.284682,0.040086,0.187995,1.957195,212.648392,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131509,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
2,13,13:15:44,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,North,,0.101457,2.922351,0.098053,2.799544,1.600688,1.534944,3.946625,2.345937,18.071033,18.845034,46.463951,0.441786,PSF-00495_20220602131544,0,0,0,122.869492,144.049286,0.147032,0.5,0.8,133.553131,53.16,50.98,24.09,28.67,84.94,156.8,156.6,0.1,2271,3.991,13:14:42,6/2/2022,0.16,0.001,0,-9999,-0.875,-2.154,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503044,2.446562,1.660204,0.934948,0.282825,0.053058,0.19312,2.016468,122.869492,0.000282,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131544,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
3,13,13:16:06,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,North,,0.160017,2.922164,0.151709,4.123652,1.633626,1.536809,3.867686,2.23406,18.092506,19.232306,45.53339,0.441786,PSF-00495_20220602131606,0,0,0,178.982025,214.704041,0.166378,0.5,0.8,152.129669,53.92,50.72,24.19,28.33,84.94,156.8,156.4,0.2,2286,3.99,13:14:42,6/2/2022,0.16,-0.001,-0.003,-0.004,-2.042,-4.533,-10.591,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.502662,2.447538,1.66001,0.934585,0.28166,0.047699,0.196128,2.029144,178.982025,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131606,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
4,13,13:16:43,6/2/2022,6/2/2022,y,JSG 2022,MS,,2,North,,0.308951,2.920285,0.279392,4.231893,1.59156,1.49201,2.844493,1.252933,17.565969,18.738018,33.48925,0.441786,PSF-00495_20220602131643,0,0,0,124.691963,308.926819,0.596371,0.5,0.8,93.453117,52.14,48.88,24.32,23.14,84.94,156.5,155.6,0.6,392,3.989,13:14:42,6/2/2022,0.16,0.004,0.004,-0.002,-0.02,-0.218,-0.741,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.500031,2.445177,1.658056,0.932482,0.280278,-0.013581,0.201156,0.437062,124.691963,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131643,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
5,13,13:17:06,6/2/2022,6/2/2022,y,JSG 2022,MS,,2,North,,0.136147,2.921886,0.130086,2.460317,1.532465,1.474619,3.095184,1.562719,17.360666,18.041687,36.439545,0.441786,PSF-00495_20220602131706,0,0,0,197.406647,389.545807,0.493239,0.5,0.8,68.051781,50.05,48.16,24.37,24.55,84.94,156.7,156.3,0.3,345,3.989,13:14:42,6/2/2022,0.16,-0.004,0.001,-9999,-1.367,-2.825,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.498995,2.442396,1.65972,0.934243,0.279689,0.001673,0.204143,0.397696,197.406647,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131706,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
6,13,13:17:28,6/2/2022,6/2/2022,y,JSG 2022,MS,,2,North,,0.161372,2.921898,0.152926,2.794909,1.478436,1.412686,2.989866,1.51143,16.632851,17.406981,35.202431,0.441786,PSF-00495_20220602131728,0,0,0,117.998596,296.180969,0.6016,0.5,0.8,86.329208,48.18,46.04,24.4,23.97,84.93,156.7,151.9,3.1,359,3.988,13:14:42,6/2/2022,0.16,-0.001,-0.001,-9999,0.029,-0.05,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.495966,2.439907,1.659733,0.923159,0.279294,-0.005281,0.206882,0.409317,117.998596,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131728,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
7,13,13:17:56,6/2/2022,6/2/2022,y,JSG 2022,MS,,3,North,,0.266949,2.922181,0.244604,3.668383,1.537501,1.45128,2.778952,1.241452,17.086597,18.101713,32.717899,0.441786,PSF-00495_20220602131756,0,0,0,149.128311,399.945251,0.627128,0.5,0.8,74.390724,50,47.2,24.44,22.76,84.94,156.8,156,0.5,297,3.988,13:14:42,6/2/2022,0.16,0,-0.004,-0.01,-0.647,-1.118,-1.421,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.497611,2.442319,1.660027,0.933582,0.278901,-0.019286,0.210272,0.35704,149.128311,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131756,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
8,13,13:18:13,6/2/2022,6/2/2022,y,JSG 2022,MS,,3,North,,0.223233,2.921877,0.207388,3.298464,1.491664,1.414078,2.808352,1.316688,16.648794,17.562267,33.06443,0.441786,PSF-00495_20220602131813,0,0,0,117.062691,394.527557,0.703284,0.5,0.8,83.239243,48.48,45.95,24.45,22.93,84.94,156.7,152.9,2.4,296,3.986,13:14:42,6/2/2022,0.16,0,0.001,-9999,0.838,0.879,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.495833,2.440288,1.659711,0.925772,0.278763,-0.017489,0.212333,0.356487,117.062691,0.000307,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131813,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
9,13,13:18:33,6/2/2022,6/2/2022,y,JSG 2022,MS,,3,North,,0.341762,2.922867,0.305984,4.274954,1.558606,1.458212,2.715379,1.156773,17.168711,18.350733,31.970367,0.441786,PSF-00495_20220602131833,0,0,0,118.304375,349.886292,0.661878,0.5,0.8,79.459206,50.62,47.36,24.46,22.38,84.93,156.8,155.8,0.7,300,3.986,13:14:42,6/2/2022,0.16,0.004,0.001,0.021,0.03,0.137,0.717,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.497842,2.44314,1.660742,0.932884,0.278667,-0.023764,0.214723,0.360045,118.304375,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131833,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
10,13,13:18:54,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,North,,0.305789,2.92255,0.276824,4.664316,1.601571,1.492057,2.994002,1.392431,17.566479,18.85582,35.249367,0.441786,PSF-00495_20220602131854,0,0,0,156.43251,422.671448,0.629896,0.5,0.8,89.295021,51.96,48.4,24.48,23.99,84.94,156.8,156,0.5,354,3.986,13:14:42,6/2/2022,0.16,0.001,-0.003,-9999,0.872,2.317,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.499315,2.444894,1.660412,0.933383,0.278435,-0.005901,0.217289,0.405665,156.43251,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131854,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
11,13,13:19:36,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,North,,0.27928,2.920965,0.254908,5.896468,1.719101,1.580677,3.62212,1.903019,18.609495,20.239183,42.643658,0.441786,PSF-00495_20220602131936,0,0,0,259.67218,301.098694,0.137585,0.5,0.8,122.141983,55.55,51.07,24.55,27.2,84.94,156.6,156.7,-0.1,2219,3.985,13:14:42,6/2/2022,0.16,-0.003,-0.002,-0.012,1.796,-0.83,8.92,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503074,2.449597,1.658762,0.935271,0.277694,0.030298,0.222681,1.973244,259.67218,0.000297,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602131936,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
12,13,13:20:05,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,North,,0.30769,2.922522,0.278381,6.711834,1.694865,1.537451,3.677958,1.983093,18.100967,19.954262,43.301937,0.441786,PSF-00495_20220602132005,0,0,0,248.898987,278.171906,0.105233,0.5,0.8,94.573341,54.51,49.45,24.63,27.46,84.94,156.8,156.1,0.4,2247,3.977,13:14:42,6/2/2022,0.16,0,0.001,-0.007,-2.227,-4.712,-9.903,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.500759,2.448221,1.660383,0.933779,0.276831,0.032468,0.226375,1.996239,248.898987,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132005,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
13,13,13:26:31,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,South,,0.265017,2.921761,0.242978,6.263628,1.633807,1.48671,3.753897,2.12009,17.503836,19.235682,44.196644,0.441786,PSF-00495_20220602132631,0,0,0,224.284531,268.365021,0.164256,0.5,0.8,151.632355,50.62,46.06,25.25,27.81,84.94,156.7,156.3,0.3,2308,3.976,13:26:02,6/2/2022,0.2,0.001,-0.001,-0.002,-2.491,-4.742,-9.882,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.495817,2.442926,1.65959,0.934233,0.270013,0.029351,0.272636,2.047606,224.284531,0.000286,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132631,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
14,13,13:27:04,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,South,,0.282111,2.920731,0.257262,7.016477,1.766747,1.602092,4.004668,2.237921,18.861456,20.799944,47.147026,0.441786,PSF-00495_20220602132704,0,0,0,210.46936,256.082642,0.178119,0.5,0.8,170.202271,54.44,49.36,25.34,28.93,84.94,156.6,144.6,7.7,2389,3.976,13:26:02,6/2/2022,0.2,-0.002,0.003,-9999,-2.144,-4.489,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.50048,2.447928,1.65852,0.905096,0.269007,0.041481,0.276783,2.115697,210.46936,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132704,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
15,13,13:27:37,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,South,,0.235856,2.924083,0.218252,6.166868,1.712446,1.568005,4.031557,2.31911,18.458464,20.158817,47.459251,0.441786,PSF-00495_20220602132737,0,0,0,213.775284,248.814224,0.140824,0.5,0.8,130.996277,52.4,47.98,25.46,29.04,84.95,157,156.5,0.3,2326,3.973,13:26:02,6/2/2022,0.2,0.001,-0.002,0.001,-1.377,-4.378,-10.334,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.498505,2.445237,1.662012,0.934827,0.267782,0.04153,0.280741,2.062456,213.775284,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132737,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
16,13,13:28:28,6/2/2022,6/2/2022,y,JSG 2022,MS,,2,South,,0.283853,2.923186,0.258729,4.39765,1.748727,1.645689,3.15104,1.402314,19.371761,20.584635,37.091572,0.441786,PSF-00495_20220602132828,0,0,0,150.440094,368.097412,0.591304,0.5,0.8,78.424149,53.11,49.98,25.59,24.85,84.95,156.9,156.1,0.5,332,3.973,13:26:02,6/2/2022,0.2,0.002,-0.004,0.01,0.682,1.627,6.382,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.501294,2.446134,1.661075,0.933699,0.26641,-0.008909,0.2865,0.386475,150.440094,0.000302,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132828,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
17,13,13:28:54,6/2/2022,6/2/2022,y,JSG 2022,MS,,2,South,,0.215505,2.922747,0.200706,3.371806,1.836181,1.757234,3.2209,1.384719,20.684595,21.613886,37.91357,0.441786,PSF-00495_20220602132854,0,0,0,146.582718,372.427948,0.606413,0.5,0.8,83.877922,55.67,53.28,25.62,25.22,84.95,156.8,156.3,0.4,346,3.972,13:26:02,6/2/2022,0.2,0.003,0.001,-0.014,0.763,-0.23,2.993,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505916,2.449484,1.660617,0.934204,0.266108,-0.005041,0.289314,0.398429,146.582718,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132854,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
18,13,13:29:09,6/2/2022,6/2/2022,y,JSG 2022,MS,,2,South,,0.313384,2.922737,0.283036,4.246998,1.754457,1.654919,2.993601,1.239144,19.479885,20.651546,35.237389,0.441786,PSF-00495_20220602132909,0,0,0,127.112389,343.169678,0.629593,0.5,0.8,85.008163,53.15,50.13,25.63,23.99,84.96,156.8,156.1,0.5,338,3.973,13:26:02,6/2/2022,0.2,-0.001,0.001,-9999,1.619,3.273,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.501501,2.446178,1.660607,0.93371,0.26596,-0.019089,0.290859,0.391501,127.112389,0.0003,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132909,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
19,13,13:29:30,6/2/2022,6/2/2022,y,JSG 2022,MS,,3,South,,0.343952,2.92369,0.307748,4.811244,1.738405,1.625702,3.029338,1.290933,19.135475,20.462055,35.657101,0.441786,PSF-00495_20220602132930,0,0,0,126.39856,381.304626,0.66851,0.5,0.8,77.718048,52.62,49.2,25.64,24.19,84.96,156.9,156.2,0.5,291,3.972,13:26:02,6/2/2022,0.2,0.002,0,0.022,0.193,-0.019,1.185,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.500189,2.445476,1.661601,0.934062,0.265805,-0.017028,0.293089,0.352069,126.39856,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132930,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
20,13,13:29:50,6/2/2022,6/2/2022,y,JSG 2022,MS,,3,South,,0.218067,2.922353,0.202925,3.417711,1.64961,1.569383,3.040934,1.391324,18.473215,19.417568,35.794853,0.441786,PSF-00495_20220602132950,0,0,0,119.752762,405.416962,0.704618,0.5,0.8,72.176323,49.91,47.48,25.65,24.25,84.95,156.8,156.1,0.4,256,3.972,13:26:02,6/2/2022,0.2,-0.003,-0.003,0.009,0.107,0.062,0.109,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.497745,2.4419,1.660206,0.933857,0.265729,-0.01639,0.295194,0.323024,119.752762,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602132950,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
21,13,13:30:11,6/2/2022,6/2/2022,y,JSG 2022,MS,,3,South,,0.099524,2.923079,0.096247,1.684392,1.615342,1.575809,3.061221,1.445879,18.548418,19.01376,36.032803,0.441786,PSF-00495_20220602133011,0,0,0,134.332535,381.939423,0.648288,0.5,0.8,67.80365,48.87,47.67,25.65,24.36,84.96,156.9,156.2,0.4,261,3.971,13:26:02,6/2/2022,0.2,0.003,0.004,-9999,1.23,2.414,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.498022,2.440527,1.660964,0.934121,0.265733,-0.015132,0.297428,0.327553,134.332535,0.000316,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133011,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
22,13,13:30:51,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,South,,0.458637,2.923164,0.396437,5.534765,1.926956,1.79755,3.078088,1.151132,21.159033,22.682281,36.2323,0.441786,PSF-00495_20220602133051,0,0,0,141.648178,400.133026,0.645997,0.5,0.8,507.167908,58.11,54.21,25.71,24.46,84.95,156.9,134.9,14,1963,3.97,13:26:02,6/2/2022,0.2,0.008,0.003,-0.014,-3.111,1.069,-9.631,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.507196,2.452647,1.661052,0.881653,0.265154,-0.014723,0.301931,1.757509,141.648178,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133051,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
23,13,13:31:19,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,South,,0.286836,2.921342,0.261191,6.87469,1.748834,1.587524,3.910377,2.161543,18.687029,20.585842,46.029751,0.441786,PSF-00495_20220602133119,0,0,0,236.901993,276.764984,0.144032,0.5,0.8,121.775467,52.5,47.66,25.78,28.52,84.95,156.7,156.2,0.3,2114,3.97,13:26:02,6/2/2022,0.2,-0.001,-0.001,0,-2.329,-4.712,-10.097,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.497976,2.445303,1.659154,0.934029,0.264367,0.031489,0.305103,1.884392,236.901993,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133119,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
24,13,13:31:50,6/2/2022,6/2/2022,y,JSG 2022,MS,,4,South,,0.166638,2.921122,0.157645,4.586542,1.689561,1.581839,4.077449,2.387888,18.619068,19.887011,47.993702,0.441786,PSF-00495_20220602133150,0,0,0,214.950439,257.727753,0.165979,0.5,0.8,144.446426,50.47,47.26,25.86,29.24,84.96,156.6,156.3,0.2,2176,3.967,13:26:02,6/2/2022,0.2,-0.001,-0.001,-0.002,-2.109,-4.673,-10.075,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.497382,2.442609,1.658926,0.934174,0.263487,0.039133,0.308587,1.936495,214.950439,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133150,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
25,13,13:33:43,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,Central,,0.300184,2.923277,0.272229,6.506083,1.668816,1.516241,3.635756,1.96694,17.847898,19.643875,42.797009,0.441786,PSF-00495_20220602133343,0,0,0,134.363297,171.554443,0.216789,0.5,0.8,179.540344,49.3,44.8,26.05,27.27,84.95,156.9,133.1,15.2,2070,3.966,13:26:02,6/2/2022,0.2,0.004,0.003,-9999,-0.076,1.161,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493837,2.441024,1.66117,0.877292,0.261529,0.013623,0.32077,1.848047,134.363297,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133343,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
26,13,13:34:21,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,Central,,0.2325,2.920282,0.215355,5.645854,1.759977,1.627397,3.912953,2.152976,19.155033,20.715538,46.05682,0.441786,PSF-00495_20220602133421,0,0,0,196.118835,248.421188,0.210539,0.5,0.8,175.184479,51.76,47.86,26.13,28.53,84.96,156.5,156.3,0.1,2080,3.965,13:26:02,6/2/2022,0.2,0.003,0.003,-0.013,-1.953,-3.388,-7.619,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.498176,2.444246,1.658054,0.934351,0.260709,0.02754,0.324903,1.856235,196.118835,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133421,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
27,13,13:35:09,6/2/2022,6/2/2022,n,JSG 2022,MS,,1,Central,,0.178783,2.924515,0.168483,4.559752,1.592671,1.485735,3.818836,2.226166,17.4869,18.745516,44.947186,0.441786,PSF-00495_20220602133509,0,0,0,179.946182,226.768967,0.206478,0.5,0.8,162.410568,46.64,43.51,26.2,28.11,84.96,157.1,156.3,0.5,1966,3.965,13:26:02,6/2/2022,0.2,0,0,0.015,-1.861,-3.228,-10.925,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.49196,2.437452,1.662464,0.93422,0.259974,0.021757,0.330008,1.760625,179.946182,0.000312,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133509,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
28,13,13:35:37,6/2/2022,6/2/2022,y,JSG 2022,MS,,2,Central,,0.224792,2.921654,0.208732,3.474208,1.579987,1.498315,2.956325,1.376338,17.635693,18.596992,34.79697,0.441786,PSF-00495_20220602133537,0,0,0,134.706619,375.804291,0.641551,0.5,0.8,73.538208,46.19,43.81,26.23,23.78,84.96,156.7,156.2,0.3,287,3.965,13:26:02,6/2/2022,0.2,-0.002,-0.003,-9999,-0.097,0.162,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.492381,2.436851,1.659478,0.933976,0.259691,-0.028329,0.332851,0.348644,134.706619,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220602133537,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
