Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
31,13,13:32:14,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,0.013569,2.922774,0.013507,0.473798,2.097708,2.086646,4.954847,2.85714,24.555931,24.6861,58.309299,0.441786,PSF-00495_20220725133214,0,0,0,141.447189,320.481781,0.558642,0.5,0.8,40.349335,41.64,41.42,32.95,32.65,84.98,156.8,155.3,1,181,3.806,13:31:09,7/25/2022,0.25,-0.004,-0.004,0.01,-1.371,-2.258,-0.453,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.487632,2.429491,1.660645,0.931721,0.199201,-0.004331,0.281464,0.259552,141.447189,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133214,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,13,13:33:12,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,0.002332,2.922749,0.00233,0.084254,2.114527,2.112561,5.05721,2.942683,24.861996,24.885138,59.516552,0.441786,PSF-00495_20220725133312,0,0,0,137.774704,372.138977,0.629776,0.5,0.8,41.992264,41.68,41.64,33.07,33.02,84.97,156.8,155.3,1,167,3.805,13:31:09,7/25/2022,0.25,0.003,0.001,-9999,0.963,2.971,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.487919,2.429521,1.660619,0.931647,0.198225,-0.00142,0.287558,0.247891,137.774704,0.000327,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133312,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
34,13,13:33:38,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,South,0.026035,2.924434,0.025805,0.892964,2.048141,2.02731,4.868802,2.820662,23.859055,24.104206,57.300076,0.441786,PSF-00495_20220725133338,0,0,0,126.821991,363.545166,0.651152,0.5,0.8,45.599518,40.3,39.89,33.11,32.34,84.97,157,155.1,1.3,175,3.805,13:31:09,7/25/2022,0.25,-0.002,-0.004,-9999,1.149,1.353,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.485414,2.427666,1.66238,0.931146,0.197973,-0.010068,0.290165,0.254932,126.821991,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133338,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
35,13,13:34:08,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,0.079497,2.923132,0.077393,2.289986,2.231151,2.177794,4.643668,2.412517,25.62985,26.257797,54.650036,0.441786,PSF-00495_20220725133408,0,0,0,161.212204,393.768311,0.590591,0.5,0.8,23.354435,43.84,42.79,33.13,31.51,84.97,156.9,155.5,0.9,99,3.804,13:31:09,7/25/2022,0.25,0,0.002,-0.004,-1.592,-2.608,17.189,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.489535,2.432382,1.661019,0.932331,0.197779,-0.020519,0.293048,0.190874,161.212204,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133408,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
36,13,13:34:20,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,0.019084,2.922966,0.01896,0.584728,2.23958,2.225955,4.752298,2.512718,26.196802,26.357147,55.928799,0.441786,PSF-00495_20220725133420,0,0,0,120.62645,373.126373,0.676714,0.5,0.8,30.040411,43.99,43.72,33.14,31.92,84.97,156.9,155.2,1.1,111,3.804,13:31:09,7/25/2022,0.25,-0.002,0,-9999,0.79,1.337,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.490853,2.432583,1.660845,0.931407,0.197738,-0.01565,0.293994,0.20106,120.62645,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133420,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
37,13,13:34:35,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,0.042773,2.92187,0.042156,1.202367,2.394126,2.366139,4.71621,2.322083,27.847,28.176386,55.504898,0.441786,PSF-00495_20220725133435,0,0,0,119.903328,390.555389,0.692993,0.5,0.8,31.399694,47,46.45,33.15,31.78,84.97,156.7,155.1,1.1,113,3.803,13:31:09,7/25/2022,0.25,0.002,0.002,-9999,0.75,2.896,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494693,2.436559,1.659703,0.931137,0.197674,-0.017382,0.295317,0.20299,119.903328,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133435,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
38,13,13:35:01,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,0.048894,2.922715,0.04809,1.527783,2.220835,2.185224,4.808396,2.587561,25.719791,26.138922,56.594162,0.441786,PSF-00495_20220725133501,0,0,0,140.075333,450.340393,0.688957,0.5,0.8,37.9217,43.56,42.86,33.16,32.12,84.96,156.8,155.2,1,138,3.803,13:31:09,7/25/2022,0.25,-0.001,-0.001,-9999,-1.535,-1.671,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48963,2.432006,1.660583,0.9316,0.197539,-0.013448,0.29766,0.22344,140.075333,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133501,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
39,13,13:35:20,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,0.006471,2.922646,0.006456,0.232559,2.107907,2.102479,5.039376,2.931468,24.747351,24.811241,59.316257,0.441786,PSF-00495_20220725133520,0,0,0,111.481186,415.099731,0.731435,0.5,0.8,30.695156,41.31,41.2,33.18,32.96,84.96,156.8,155.3,1,105,3.802,13:31:09,7/25/2022,0.25,-0.001,0,-9999,0.064,-0.018,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.487277,2.429009,1.660512,0.931779,0.197428,-0.00346,0.299431,0.195962,111.481186,0.000329,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133520,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
40,13,13:35:45,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,0.019004,2.922178,0.018881,0.655796,2.032074,2.016748,4.863017,2.830943,23.739016,23.919413,57.242264,0.441786,PSF-00495_20220725133545,0,0,0,38.655281,133.481735,0.710408,0.5,0.8,35.471363,39.79,39.49,33.19,32.32,84.96,156.8,131.2,16.3,125,3.803,13:31:09,7/25/2022,0.25,0.001,0,0.001,-1.628,0.908,-9.963,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.484825,2.426966,1.660024,0.872814,0.197304,-0.011389,0.301833,0.2127,38.655281,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725133545,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
1,15,15:06:17,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,0.080066,2.921495,0.077931,2.951483,1.730068,1.660886,4.819869,3.0898,19.572588,20.387863,56.799393,0.441786,PSF-00495_20220725150617,0,0,0,127.752541,345.537903,0.630279,0.5,0.8,407.433289,34.8,33.4,32.72,32.17,84.86,156.7,155.3,0.9,1616,3.805,15:04:23,7/25/2022,0.26,-0.002,0.001,0.001,-6.153,-2.515,-9.668,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476078,2.420243,1.659313,0.931745,0.201022,-0.007451,0.129367,1.46614,127.752541,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150617,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
2,15,15:06:29,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,0.074835,2.923526,0.072968,2.884648,1.853593,1.786185,5.07147,3.217876,21.048798,21.843149,59.763309,0.441786,PSF-00495_20220725150629,0,0,0,139.415146,343.897461,0.594603,0.5,0.8,371.501526,37.22,35.87,32.74,33.07,84.86,156.9,129.9,17.2,1562,3.805,15:04:23,7/25/2022,0.26,-0.002,-0.005,-9999,-4.553,-3.776,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.479682,2.423557,1.66143,0.869672,0.200808,0.003263,0.13134,1.420661,139.415146,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150629,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
3,15,15:06:46,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,0.053087,2.922136,0.052139,2.126665,1.754212,1.704401,5.076203,3.321991,20.084805,20.671776,59.818378,0.441786,PSF-00495_20220725150646,0,0,0,102.310181,210.420364,0.513782,0.5,0.8,187.98465,35.15,34.15,32.78,33.08,84.86,156.8,155.7,0.7,915,3.803,15:04:23,7/25/2022,0.26,0,-0.005,-9999,-2.789,-2.161,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477161,2.420715,1.659981,0.932778,0.200489,0.002969,0.134032,0.876618,102.310181,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150646,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
4,15,15:07:21,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,0.131897,2.922876,0.126202,4.43254,1.710686,1.606876,4.580652,2.869966,18.936001,20.15933,53.980038,0.441786,PSF-00495_20220725150721,0,0,0,115.175484,395.145905,0.708524,0.5,0.8,55.605019,34.16,32.09,32.84,31.27,84.86,156.8,155.4,0.9,196,3.803,15:04:23,7/25/2022,0.26,-0.001,0,-9999,0.156,0.251,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474111,2.419349,1.660751,0.931956,0.20002,-0.019884,0.139456,0.272691,115.175484,0.000306,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150721,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
5,15,15:07:41,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,0.063079,2.923021,0.061747,2.298854,1.685986,1.632141,4.72577,3.039783,19.234808,19.869379,55.693275,0.441786,PSF-00495_20220725150741,0,0,0,153.713104,407.780884,0.62305,0.5,0.8,45.425713,33.64,32.57,32.86,31.82,84.85,156.9,145.2,7.4,182,3.802,15:04:23,7/25/2022,0.26,-0.002,-0.001,-0.004,0.83,2.704,13.108,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.47482,2.418632,1.660903,0.906593,0.199917,-0.013409,0.142368,0.260983,153.713104,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150741,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
6,15,15:07:57,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,0.103533,2.922679,0.099991,3.428982,1.702367,1.622047,4.505738,2.803371,19.116299,20.062899,53.10146,0.441786,PSF-00495_20220725150757,0,0,0,164.373642,415.370453,0.604272,0.5,0.8,41.801231,33.96,32.36,32.86,30.98,84.85,156.8,154.3,1.6,173,3.802,15:04:23,7/25/2022,0.26,-0.001,-0.004,-0.002,0.392,1.792,12.959,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474508,2.419069,1.660546,0.929265,0.199878,-0.023589,0.144589,0.25314,164.373642,0.000321,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150757,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
7,15,15:08:19,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,0.139041,2.921343,0.132724,4.207221,1.761512,1.662921,4.354473,2.592961,19.596693,20.758535,51.315277,0.441786,PSF-00495_20220725150819,0,0,0,135.135056,432.644592,0.687653,0.5,0.8,43.610218,35.12,33.15,32.87,30.38,84.86,156.7,155.4,0.8,159,3.801,15:04:23,7/25/2022,0.26,0,0.002,-9999,1.406,2.455,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475684,2.420665,1.659155,0.932097,0.199803,-0.030861,0.147646,0.241042,135.135056,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150819,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
8,15,15:08:41,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,0.073356,2.922781,0.07156,2.677148,1.673385,1.610654,4.728275,3.054891,18.98069,19.719938,55.720184,0.441786,PSF-00495_20220725150841,0,0,0,118.807915,414.981354,0.713703,0.5,0.8,45.116371,33.36,32.11,32.87,31.83,84.86,156.8,152.2,3,158,3.8,15:04:23,7/25/2022,0.26,0,-0.002,-9999,-0.047,0.241,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474136,2.418237,1.660653,0.923889,0.199782,-0.013507,0.150637,0.240613,118.807915,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150841,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
9,15,15:08:59,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,0.135193,2.923084,0.129216,4.425316,1.633549,1.529832,4.435722,2.802173,18.028519,19.250784,52.273369,0.441786,PSF-00495_20220725150859,0,0,0,142.073029,398.457184,0.643442,0.5,0.8,45.373455,32.56,30.5,32.87,30.7,84.86,156.9,155.3,1,176,3.8,15:04:23,7/25/2022,0.26,-0.003,-0.005,-9999,-0.295,0.065,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.471737,2.417135,1.660969,0.931754,0.199781,-0.027033,0.15308,0.255957,142.073029,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150859,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
10,15,15:09:16,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,North,0.08905,2.921955,0.086416,3.781764,1.638565,1.54986,5.202258,3.563693,18.265074,19.310463,61.308521,0.441786,PSF-00495_20220725150916,0,0,0,144.12117,184.237366,0.217742,0.5,0.8,154.240906,32.65,30.88,32.88,33.52,84.85,156.7,155.5,0.8,1771,3.798,15:04:23,7/25/2022,0.26,-0.002,0.003,-9999,-1.116,-3.356,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.472308,2.417249,1.659792,0.932233,0.199707,0.007135,0.155378,1.596281,144.12117,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150916,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
11,15,15:09:27,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,North,0.130676,2.921381,0.125081,5.139423,1.716204,1.595714,5.063373,3.347169,18.805906,20.22591,59.673172,0.441786,PSF-00495_20220725150927,0,0,0,199.073547,307.595367,0.352807,0.5,0.8,247.795044,34.17,31.77,32.9,33.04,84.85,156.7,151.8,3.1,1756,3.798,15:04:23,7/25/2022,0.26,-0.001,-0.001,-9999,0.449,0.03,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.473634,2.419355,1.659196,0.922964,0.199612,0.00104,0.156855,1.583646,199.073547,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150927,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
12,15,15:09:58,7/25/2022,7/25/2022,n,JSG 2022,MS,,4,North,0.133909,2.922163,0.128041,4.440829,1.722155,1.618125,4.555902,2.833747,19.071823,20.29796,53.697559,0.441786,PSF-00495_20220725150958,0,0,0,148.023254,408.043732,0.637237,0.5,0.8,431.034485,34.22,32.15,32.93,31.17,84.84,156.8,155.8,0.6,1691,3.798,15:04:23,7/25/2022,0.26,-0.001,-0.002,-9999,1.18,-0.718,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474192,2.419416,1.660008,0.932883,0.199327,-0.022117,0.161356,1.529135,148.023254,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725150958,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
13,15,15:10:47,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,0.036966,2.922928,0.036504,1.422039,1.936563,1.903355,5.104687,3.168124,22.432596,22.823978,60.16291,0.441786,PSF-00495_20220725151047,0,0,0,120.32354,222.534302,0.459303,0.5,0.8,309.898743,38.28,37.62,33.02,33.18,84.85,156.9,155.5,0.8,1687,3.796,15:04:23,7/25/2022,0.26,-0.001,0.001,0,-0.305,-1.485,-10.603,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.482173,2.424943,1.660805,0.932305,0.198608,0.001233,0.168462,1.525569,120.32354,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151047,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
14,15,15:11:14,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,0.145622,2.921369,0.138707,6.13847,1.963485,1.82,5.552288,3.588803,21.449108,23.140118,65.434967,0.441786,PSF-00495_20220725151114,0,0,0,146.15715,175.191528,0.165729,0.5,0.8,112.396057,38.63,35.81,33.11,34.69,84.85,156.7,131,16.4,1695,3.796,15:04:23,7/25/2022,0.26,-0.004,-0.005,0.001,-0.849,-0.976,-2.167,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.479531,2.425407,1.659182,0.872135,0.197968,0.018909,0.172293,1.532873,146.15715,0.000307,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151114,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
15,15,15:11:35,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,Central,0.056222,2.922882,0.055161,2.536244,1.950359,1.891142,5.676067,3.725708,22.289572,22.987522,66.899834,0.441786,PSF-00495_20220725151135,0,0,0,213.262436,256.438843,0.168369,0.5,0.8,115.23027,38.24,37.08,33.17,35.09,84.84,156.8,143.5,8.5,1711,3.796,15:04:23,7/25/2022,0.26,-0.007,-0.003,-0.001,-0.831,1.987,-15.37,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.48136,2.424866,1.660757,0.902386,0.197484,0.023126,0.175231,1.545901,213.262436,0.000307,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151135,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
16,15,15:12:00,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,0.047562,2.922283,0.046801,1.757806,1.649743,1.608531,4.71703,3.067286,18.957798,19.443514,55.593884,0.441786,PSF-00495_20220725151200,0,0,0,123.052597,407.581329,0.698091,0.5,0.8,12.820868,32.23,31.43,33.23,31.78,84.85,156.8,155.3,0.9,46,3.794,15:04:23,7/25/2022,0.26,0,0.002,-9999,1.498,-3.757,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.473075,2.41663,1.660134,0.931827,0.197017,-0.018392,0.178675,0.146371,123.052597,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151200,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
17,15,15:12:31,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,0.007082,2.923024,0.007065,0.280513,1.589865,1.583288,4.831143,3.241278,18.660831,18.738354,56.940475,0.441786,PSF-00495_20220725151231,0,0,0,130.053528,415.894043,0.687292,0.5,0.8,45.924957,31,30.87,33.27,32.21,84.85,156.9,155.4,1,167,3.793,15:04:23,7/25/2022,0.26,-0.002,-0.001,-9999,0.424,0.917,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.472232,2.414895,1.660905,0.93192,0.19671,-0.013757,0.182673,0.248189,130.053528,0.000328,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151231,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
18,15,15:12:47,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,Central,0.005858,2.921815,0.005846,0.259951,1.633809,1.627711,5.25347,3.619661,19.183054,19.254925,61.9137,0.441786,PSF-00495_20220725151247,0,0,0,144.283173,383.006561,0.623288,0.5,0.8,49.165703,31.82,31.7,33.29,33.7,84.85,156.7,155.6,0.7,197,3.793,15:04:23,7/25/2022,0.26,0.001,0,-9999,0.291,1.781,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.473468,2.416043,1.659646,0.932379,0.196567,0.004307,0.184695,0.273533,144.283173,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151247,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
19,15,15:13:08,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,0.053859,2.922389,0.052885,1.922471,1.741104,1.696082,4.708445,2.96734,19.988655,20.519245,55.489922,0.441786,PSF-00495_20220725151308,0,0,0,152.17746,453.212128,0.664225,0.5,0.8,26.283731,33.86,32.98,33.32,31.75,84.85,156.8,155.5,0.8,99,3.792,15:04:23,7/25/2022,0.26,0.002,0.001,-9999,-3.242,-1.649,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475356,2.418861,1.660244,0.932365,0.196351,-0.019846,0.187246,0.190929,152.17746,0.000327,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151308,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
20,15,15:13:37,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,0.083193,2.922136,0.08089,3.226415,1.862906,1.787445,5.108256,3.24535,21.065937,21.95528,60.203369,0.441786,PSF-00495_20220725151337,0,0,0,143.669479,291.024689,0.506332,0.5,0.8,288.656738,36.12,34.66,33.37,33.2,84.85,156.8,152.8,2.5,1425,3.792,15:04:23,7/25/2022,0.26,-0.001,0,-0.001,-11.525,1.206,-8.421,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477807,2.421957,1.65998,0.925375,0.195957,-0.002848,0.191041,1.305727,143.669479,0.000325,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151337,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
21,15,15:14:05,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,0.051006,2.922807,0.050131,1.891542,1.808782,1.764536,4.884081,3.075299,20.795824,21.31728,57.561012,0.441786,PSF-00495_20220725151405,0,0,0,110.532043,402.195099,0.725178,0.5,0.8,64.26165,34.96,34.11,33.42,32.4,84.85,156.8,152.6,2.7,222,3.792,15:04:23,7/25/2022,0.26,0.003,-0.002,-9999,0.739,0.353,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476995,2.420367,1.660679,0.92502,0.195538,-0.01329,0.194625,0.293987,110.532043,0.000327,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725151405,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
